id,order_hour,day_of_week,restaurant_type,cuisine_type,distance_km,estimated_delivery_min,order_value_inr,num_items,is_peak_hour,weather_condition,traffic_density,delivery_partner_rating,delivery_partner_orders,restaurant_rating,restaurant_avg_prep_min,is_promo_order,area_type,is_late
866,4,sunday,casual_dining,pizza_burger,2.1,74,1625.0,11,true,clear,moderate,3.9,2949.0,3.5,30.0,true,commercial,on_time
867,8,friday,cafe,pizza_burger,4.0,66,833.0,11,true,light_rain,heavy,4.5,791.0,2.3,18.4,true,highway,on_time
868,11,thursday,fine_dining,pizza_burger,4.8,71,548.0,15,true,hot,low,3.2,4201.0,3.2,5.0,true,residential,late
869,13,saturday,cloud_kitchen,chinese,8.6,29,698.0,7,false,heavy_rain,gridlock,3.7,10.0,3.0,24.4,false,residential,late
870,1,sunday,casual_dining,indian,6.3,84,1260.0,8,false,humid,heavy,3.5,3099.0,,25.3,false,highway,on_time
871,16,wednesday,cloud_kitchen,chinese,10.3,35,2246.0,7,true,light_rain,heavy,3.0,2817.0,2.3,17.6,false,highway,late
872,13,saturday,cafe,dessert,1.3,53,837.0,3,true,hot,heavy,4.2,327.0,3.8,,true,residential,on_time
873,12,saturday,casual_dining,other,2.3,76,2126.0,3,false,hot,heavy,2.6,3567.0,4.2,32.7,false,residential,on_time
874,8,saturday,fast_food,south_indian,7.7,79,1525.0,2,false,humid,low,4.2,883.0,3.6,46.0,true,residential,on_time
875,14,tuesday,casual_dining,indian,5.4,71,,13,false,humid,moderate,3.5,1672.0,4.0,23.5,true,college_area,late
876,21,sunday,fast_food,indian,4.8,54,775.0,1,false,clear,moderate,4.5,738.0,3.4,25.3,false,residential,on_time
877,14,friday,fine_dining,italian,1.5,20,1407.0,5,false,clear,moderate,3.9,2175.0,2.8,,true,residential,on_time
878,23,wednesday,casual_dining,biryani,13.5,81,379.0,12,true,fog,moderate,2.7,924.0,3.7,17.0,false,market,on_time
879,10,thursday,fine_dining,indian,10.5,83,1071.0,4,true,light_rain,heavy,4.0,4267.0,4.1,20.6,false,residential,on_time
880,15,monday,casual_dining,other,2.3,43,1569.0,15,true,hot,moderate,3.5,4483.0,2.9,33.8,false,market,on_time
881,16,tuesday,cafe,italian,1.4,55,2225.0,13,true,clear,moderate,4.6,2825.0,3.4,30.2,true,residential,late
882,3,saturday,casual_dining,healthy,14.6,90,674.0,11,false,hot,gridlock,4.3,1154.0,3.6,41.3,false,commercial,late
883,0,monday,fast_food,dessert,10.4,41,732.0,2,false,clear,gridlock,4.6,2071.0,5.0,7.1,false,commercial,late
884,7,thursday,casual_dining,pizza_burger,6.6,84,1931.0,1,true,clear,gridlock,3.6,4601.0,3.8,8.8,false,commercial,late
885,16,friday,fast_food,biryani,10.7,14,1209.0,14,false,humid,heavy,3.2,921.0,2.6,,false,college_area,on_time
886,2,monday,cafe,pizza_burger,11.5,72,1498.0,14,true,clear,low,3.8,3483.0,2.4,36.5,true,residential,on_time
887,19,sunday,casual_dining,pizza_burger,11.8,38,2525.0,3,false,clear,gridlock,4.3,1444.0,4.1,22.3,false,residential,on_time
888,14,tuesday,cloud_kitchen,pizza_burger,7.4,57,1547.0,13,false,clear,low,3.1,4508.0,5.0,5.0,true,commercial,late
889,14,wednesday,fast_food,biryani,6.7,25,1992.0,6,false,humid,low,4.0,2802.0,3.5,14.6,false,college_area,late
890,23,wednesday,fast_food,other,0.7,34,2004.0,13,true,hot,low,4.1,1776.0,3.5,25.4,false,commercial,late
891,21,tuesday,casual_dining,pizza_burger,13.9,81,2430.0,2,false,hot,heavy,4.8,29.0,4.0,13.0,false,college_area,on_time
892,13,monday,fine_dining,dessert,9.2,38,1950.0,10,false,heavy_rain,low,3.1,2293.0,3.2,23.9,false,residential,on_time
893,22,saturday,cloud_kitchen,healthy,3.4,61,287.0,15,false,light_rain,heavy,4.1,3704.0,,41.0,false,commercial,on_time
894,13,sunday,casual_dining,chinese,13.8,55,1092.0,13,true,clear,low,3.5,826.0,4.3,36.3,false,residential,late
895,23,tuesday,casual_dining,indian,13.8,34,2969.0,7,false,clear,low,3.3,3742.0,3.3,30.1,false,residential,on_time
896,1,saturday,fast_food,south_indian,14.8,32,669.0,11,false,heavy_rain,moderate,5.0,139.0,4.3,21.4,false,commercial,on_time
897,12,saturday,fine_dining,south_indian,13.2,43,1801.0,7,false,fog,moderate,4.1,4453.0,3.2,,false,market,late
898,13,sunday,cafe,dessert,15.0,76,2544.0,11,false,clear,gridlock,4.9,2260.0,3.8,29.6,false,residential,on_time
899,23,thursday,fast_food,south_indian,4.0,43,1801.0,3,false,clear,gridlock,3.3,,4.2,22.3,false,residential,late
900,18,wednesday,cafe,biryani,12.7,41,1179.0,14,false,clear,low,5.0,3440.0,4.3,22.6,false,commercial,on_time
901,6,wednesday,fast_food,biryani,12.4,38,332.0,1,false,light_rain,gridlock,3.5,2534.0,3.8,6.5,true,highway,on_time
902,2,saturday,fine_dining,indian,3.8,18,1148.0,9,true,clear,heavy,4.4,1360.0,3.8,14.9,false,residential,on_time
903,14,saturday,fast_food,biryani,1.9,75,627.0,11,false,clear,moderate,3.1,2226.0,4.1,29.5,false,commercial,on_time
904,22,tuesday,cafe,dessert,14.7,66,2886.0,5,false,clear,heavy,3.0,2561.0,4.0,11.0,false,highway,on_time
905,13,thursday,fast_food,indian,4.8,48,2173.0,2,true,humid,gridlock,3.8,3673.0,2.9,24.7,false,residential,late
906,10,sunday,cloud_kitchen,biryani,13.1,16,2273.0,15,true,clear,low,4.9,2161.0,,26.1,true,residential,on_time
907,14,saturday,cloud_kitchen,biryani,0.6,78,1364.0,8,false,hot,low,4.7,,,26.7,false,commercial,late
908,12,sunday,cafe,indian,0.8,17,418.0,12,false,light_rain,moderate,3.9,1140.0,4.2,27.6,false,college_area,on_time
909,17,saturday,cafe,indian,7.3,27,873.0,10,true,fog,low,,,3.5,28.3,false,residential,late
910,5,thursday,cloud_kitchen,other,4.0,58,852.0,10,false,clear,moderate,4.0,4137.0,4.2,15.8,false,residential,late
911,2,friday,fast_food,italian,10.5,25,1511.0,4,true,heavy_rain,heavy,3.1,2980.0,3.9,7.3,true,residential,late
912,18,saturday,casual_dining,chinese,8.7,30,1436.0,11,false,clear,heavy,3.9,1191.0,3.1,13.3,false,college_area,on_time
913,14,monday,fast_food,indian,1.6,19,1356.0,10,false,clear,moderate,3.8,1245.0,3.6,29.3,false,market,on_time
914,22,friday,fine_dining,pizza_burger,2.9,13,1538.0,12,false,humid,moderate,3.8,4409.0,3.4,10.0,true,highway,late
915,4,saturday,casual_dining,biryani,6.1,53,2962.0,7,false,fog,heavy,4.1,1931.0,3.3,11.6,true,residential,late
916,9,tuesday,cloud_kitchen,pizza_burger,3.2,17,965.0,14,true,clear,moderate,4.4,2519.0,4.2,11.5,true,college_area,late
917,6,saturday,cafe,indian,12.0,64,,13,false,light_rain,heavy,2.1,48.0,5.0,5.0,false,market,on_time
918,16,friday,fast_food,healthy,6.5,28,794.0,5,false,light_rain,gridlock,3.2,134.0,4.4,10.5,false,commercial,late
919,6,sunday,fast_food,italian,1.9,73,1453.0,13,true,hot,gridlock,3.3,3047.0,3.7,32.0,true,market,on_time
920,21,monday,fast_food,chinese,7.5,49,679.0,3,false,fog,heavy,3.7,2365.0,4.5,14.8,false,commercial,late
921,11,wednesday,casual_dining,south_indian,1.8,60,1718.0,10,false,clear,moderate,3.8,3510.0,4.7,5.0,true,highway,late
922,16,friday,fast_food,italian,2.4,18,868.0,8,false,clear,low,4.2,3507.0,2.9,16.9,false,college_area,on_time
923,12,wednesday,fast_food,healthy,4.0,39,206.0,2,true,light_rain,heavy,4.0,2134.0,4.4,27.1,false,college_area,on_time
924,19,saturday,cloud_kitchen,other,13.0,65,2464.0,1,false,light_rain,gridlock,4.6,4095.0,4.2,5.0,false,residential,late
925,3,saturday,fine_dining,chinese,13.9,90,471.0,5,false,heavy_rain,low,3.6,2538.0,4.4,31.5,true,residential,late
926,9,monday,casual_dining,healthy,12.5,53,,11,true,hot,low,3.3,2472.0,4.2,7.6,false,highway,on_time
927,2,friday,casual_dining,dessert,5.3,68,1483.0,4,true,hot,heavy,3.7,2435.0,3.6,18.0,true,highway,on_time
928,8,friday,fast_food,other,4.5,24,1354.0,11,true,light_rain,low,3.8,4336.0,4.9,17.9,false,highway,on_time
929,12,thursday,cafe,chinese,8.5,77,2204.0,10,false,humid,low,3.9,3523.0,3.9,16.4,true,residential,on_time
930,17,sunday,cloud_kitchen,biryani,11.0,79,1830.0,15,false,clear,gridlock,3.6,2306.0,3.4,21.4,false,market,late
931,14,sunday,fast_food,chinese,14.9,70,956.0,7,false,heavy_rain,low,4.6,4140.0,4.0,29.8,false,residential,late
932,3,saturday,fast_food,dessert,2.4,89,,15,true,humid,low,4.5,1811.0,4.3,21.6,false,highway,on_time
933,14,saturday,cloud_kitchen,indian,1.2,32,2326.0,13,false,heavy_rain,heavy,4.6,664.0,3.8,15.9,false,residential,on_time
934,21,thursday,cafe,biryani,10.6,86,1122.0,9,false,light_rain,heavy,3.1,3055.0,3.9,,false,college_area,on_time
935,1,sunday,fast_food,italian,12.6,56,2680.0,6,true,clear,moderate,4.3,4850.0,3.8,24.1,false,market,on_time
936,14,saturday,cafe,italian,12.8,26,1245.0,11,false,hot,moderate,4.9,4201.0,3.3,15.3,false,market,late
937,7,saturday,casual_dining,pizza_burger,10.3,66,2181.0,1,true,light_rain,heavy,4.6,3493.0,3.2,22.4,false,market,on_time
938,7,sunday,casual_dining,healthy,14.3,63,2825.0,15,false,hot,moderate,3.4,954.0,2.9,14.5,false,college_area,on_time
939,16,wednesday,cloud_kitchen,biryani,7.9,61,1988.0,8,false,clear,low,3.6,1674.0,4.6,13.3,false,highway,on_time
940,11,saturday,cloud_kitchen,healthy,13.8,31,1299.0,2,false,clear,low,2.7,1343.0,3.6,30.1,false,commercial,on_time
941,18,tuesday,casual_dining,chinese,14.5,48,1745.0,4,false,clear,heavy,4.7,3492.0,1.6,26.5,false,commercial,on_time
942,9,wednesday,fine_dining,south_indian,12.8,22,1676.0,3,false,clear,heavy,3.1,2743.0,3.9,29.7,false,commercial,on_time
943,8,wednesday,casual_dining,south_indian,5.0,87,1796.0,6,true,humid,heavy,3.5,2105.0,3.9,28.4,true,market,on_time
944,4,sunday,cloud_kitchen,indian,3.3,75,525.0,2,false,humid,heavy,4.2,240.0,2.6,13.1,false,residential,on_time
945,5,sunday,casual_dining,biryani,8.4,61,2125.0,5,false,heavy_rain,heavy,3.9,2625.0,3.2,32.0,true,college_area,on_time
946,19,saturday,cloud_kitchen,pizza_burger,7.1,23,520.0,11,false,clear,low,4.1,3050.0,3.2,19.0,false,commercial,on_time
947,1,saturday,fine_dining,biryani,13.2,82,141.0,9,true,clear,gridlock,3.4,2110.0,3.3,31.3,true,market,late
948,23,friday,fast_food,pizza_burger,2.0,83,1911.0,15,true,fog,gridlock,2.9,4248.0,4.4,20.7,true,college_area,late
949,12,sunday,fine_dining,biryani,4.2,72,438.0,3,false,clear,moderate,4.0,4226.0,3.6,25.1,true,residential,on_time
950,5,friday,cloud_kitchen,indian,11.4,80,2334.0,2,true,hot,moderate,3.2,1464.0,3.4,25.4,false,commercial,on_time
951,4,thursday,cloud_kitchen,indian,1.9,37,2611.0,2,true,clear,heavy,4.2,400.0,4.4,30.1,true,residential,on_time
952,0,tuesday,fast_food,biryani,5.2,55,2840.0,15,false,hot,heavy,3.2,2722.0,4.0,5.7,false,college_area,on_time
953,20,saturday,cloud_kitchen,chinese,6.1,37,2027.0,9,false,hot,moderate,3.7,1938.0,2.7,6.2,true,highway,on_time
954,21,saturday,cloud_kitchen,indian,,11,1497.0,6,false,light_rain,heavy,5.0,4637.0,3.3,28.7,false,college_area,on_time
955,20,thursday,fast_food,south_indian,2.8,26,1121.0,2,false,hot,heavy,4.0,182.0,3.9,25.6,true,residential,late
956,5,monday,fine_dining,biryani,13.0,68,1523.0,3,true,hot,heavy,3.2,1075.0,3.1,14.2,true,residential,late
957,5,sunday,fast_food,italian,7.0,61,651.0,15,true,fog,low,4.1,2574.0,4.9,25.6,false,residential,late
958,22,monday,fast_food,pizza_burger,13.8,13,1110.0,14,false,light_rain,low,3.7,2398.0,3.8,7.9,false,residential,on_time
959,15,saturday,casual_dining,pizza_burger,,86,2182.0,1,false,clear,heavy,3.2,1082.0,3.2,54.6,false,highway,on_time
960,3,sunday,cafe,italian,4.5,12,730.0,2,false,humid,gridlock,3.8,419.0,3.0,35.1,false,commercial,late
961,10,thursday,cafe,pizza_burger,2.6,46,865.0,15,true,fog,moderate,4.7,1161.0,4.3,28.2,true,residential,late
962,23,tuesday,fast_food,pizza_burger,0.6,33,2273.0,2,true,hot,heavy,4.2,640.0,3.3,,true,residential,on_time
963,22,saturday,fine_dining,pizza_burger,8.2,81,615.0,11,true,heavy_rain,low,3.7,2085.0,3.9,15.8,false,commercial,late
964,8,saturday,fast_food,biryani,2.1,44,812.0,2,false,clear,heavy,3.0,4590.0,3.0,8.9,false,college_area,late
965,22,friday,fast_food,indian,,11,150.0,7,false,humid,gridlock,4.3,359.0,3.7,20.9,false,highway,on_time
966,2,sunday,fast_food,pizza_burger,9.0,42,2188.0,3,true,clear,heavy,4.1,1804.0,3.3,13.4,false,residential,on_time
967,18,monday,cafe,italian,4.5,85,1892.0,13,true,humid,gridlock,2.7,539.0,3.5,14.0,false,commercial,late
968,7,friday,fine_dining,other,3.0,86,2113.0,15,false,clear,heavy,2.8,4440.0,3.2,7.8,true,market,on_time
969,4,saturday,cafe,dessert,11.7,19,,14,false,light_rain,heavy,4.9,,4.3,24.5,false,market,on_time
970,3,sunday,cloud_kitchen,biryani,14.2,90,2093.0,11,false,light_rain,low,4.0,1714.0,3.4,18.2,false,college_area,late
971,23,tuesday,fast_food,chinese,2.0,71,1829.0,4,true,humid,low,2.8,866.0,3.6,27.4,false,commercial,on_time
972,5,saturday,casual_dining,chinese,2.8,52,1161.0,2,false,humid,low,4.6,2068.0,3.6,26.6,false,college_area,on_time
973,1,friday,casual_dining,italian,14.4,78,1369.0,5,false,hot,moderate,4.7,2351.0,4.7,24.3,false,market,on_time
974,19,thursday,casual_dining,south_indian,1.0,68,1747.0,14,false,light_rain,moderate,3.3,776.0,4.2,48.6,true,residential,on_time
975,10,tuesday,fast_food,chinese,14.7,18,1530.0,9,true,clear,heavy,3.2,3269.0,4.2,30.2,true,college_area,late
976,3,sunday,cafe,south_indian,,86,1961.0,12,false,hot,gridlock,3.9,4672.0,2.8,9.4,false,market,late
977,14,tuesday,casual_dining,indian,13.2,69,624.0,9,false,light_rain,heavy,3.9,3628.0,3.3,26.6,false,residential,late
978,5,wednesday,cloud_kitchen,other,5.0,72,1668.0,7,true,hot,moderate,3.7,1036.0,4.4,21.5,false,college_area,on_time
979,21,wednesday,casual_dining,indian,14.1,61,1405.0,12,true,hot,gridlock,3.0,361.0,3.0,8.6,true,residential,late
980,16,sunday,fast_food,other,5.1,32,1436.0,8,false,light_rain,moderate,3.6,2820.0,3.8,7.8,false,residential,on_time
981,23,saturday,cafe,healthy,10.0,39,1461.0,13,false,hot,heavy,3.5,296.0,3.1,26.5,false,highway,late
982,5,saturday,fast_food,biryani,1.7,52,2656.0,14,false,hot,gridlock,2.8,1427.0,3.1,29.0,false,residential,on_time
983,18,wednesday,cloud_kitchen,pizza_burger,4.0,77,2474.0,5,false,humid,gridlock,4.5,3510.0,4.7,11.5,false,commercial,late
984,1,friday,cafe,south_indian,11.7,30,1925.0,5,false,heavy_rain,moderate,3.1,2817.0,4.1,,false,highway,on_time
985,14,friday,fast_food,pizza_burger,8.2,52,2178.0,12,true,hot,heavy,4.7,2866.0,4.3,,true,residential,on_time
986,10,sunday,fine_dining,italian,14.0,82,223.0,3,false,light_rain,heavy,3.9,693.0,4.2,34.0,false,residential,late
987,7,sunday,casual_dining,chinese,,16,2257.0,6,false,clear,moderate,3.4,4596.0,3.6,32.9,true,college_area,on_time
988,18,monday,fast_food,biryani,13.1,25,1509.0,1,false,clear,moderate,4.1,1068.0,3.3,20.4,true,highway,on_time
989,12,saturday,cafe,south_indian,7.0,32,1021.0,3,true,clear,moderate,3.7,1133.0,3.5,38.4,true,market,on_time
990,11,monday,fast_food,biryani,14.7,67,504.0,11,true,clear,moderate,4.7,1122.0,3.6,10.8,false,residential,on_time
991,4,friday,cloud_kitchen,chinese,14.4,40,317.0,2,false,clear,heavy,5.0,1242.0,4.8,45.9,false,residential,on_time
992,5,wednesday,cloud_kitchen,italian,5.3,78,229.0,7,true,humid,moderate,4.1,947.0,2.9,13.2,false,highway,on_time
993,21,wednesday,fine_dining,indian,13.3,15,568.0,9,true,heavy_rain,heavy,3.7,3148.0,3.4,21.5,false,commercial,late
994,3,wednesday,casual_dining,indian,12.8,74,186.0,4,true,light_rain,heavy,4.9,1616.0,,16.3,false,commercial,on_time
995,18,friday,casual_dining,chinese,3.6,68,2224.0,7,true,light_rain,gridlock,,4660.0,4.3,18.2,true,commercial,on_time
996,19,wednesday,cloud_kitchen,indian,9.6,37,820.0,8,false,light_rain,moderate,3.4,63.0,4.8,51.2,false,market,on_time
997,0,saturday,fast_food,indian,1.6,27,1169.0,10,false,clear,gridlock,4.7,394.0,3.9,17.4,false,highway,on_time
998,19,thursday,casual_dining,dessert,12.6,86,2486.0,2,true,clear,gridlock,4.4,1527.0,3.9,30.5,false,market,late
999,16,monday,casual_dining,indian,,19,432.0,7,false,humid,heavy,3.4,1502.0,3.8,19.6,true,highway,late
1000,11,saturday,fast_food,pizza_burger,1.5,16,2523.0,13,false,hot,heavy,4.0,520.0,4.0,31.4,true,market,on_time
1001,14,wednesday,casual_dining,chinese,6.3,46,1954.0,12,false,heavy_rain,moderate,3.6,,4.2,16.6,false,college_area,on_time
1002,0,thursday,cloud_kitchen,healthy,8.9,54,1091.0,3,false,light_rain,gridlock,4.2,588.0,4.0,24.6,true,college_area,late
1003,13,saturday,cloud_kitchen,south_indian,12.9,25,441.0,8,false,clear,heavy,4.2,3498.0,4.0,28.3,false,highway,on_time
1004,5,wednesday,fast_food,chinese,,23,364.0,6,true,light_rain,moderate,2.9,3062.0,4.2,14.8,true,college_area,late
1005,4,monday,fast_food,south_indian,6.9,20,1072.0,3,false,heavy_rain,moderate,3.8,4732.0,2.6,49.6,true,market,on_time
1006,10,thursday,fast_food,italian,1.4,43,506.0,8,false,hot,heavy,2.8,2572.0,3.7,28.8,false,market,late
1007,3,sunday,cloud_kitchen,biryani,11.4,69,876.0,11,false,clear,moderate,,280.0,3.9,19.7,false,residential,on_time
1008,12,saturday,fast_food,indian,8.7,22,253.0,13,true,hot,heavy,3.5,3117.0,3.9,15.0,false,residential,on_time
1009,10,saturday,cloud_kitchen,other,7.0,48,1825.0,3,false,clear,moderate,3.4,3473.0,3.6,22.9,false,college_area,on_time
1010,2,saturday,fast_food,south_indian,5.0,53,520.0,9,false,heavy_rain,heavy,2.6,1985.0,3.8,9.8,false,college_area,on_time
1011,0,tuesday,cafe,italian,7.8,37,2294.0,11,false,fog,heavy,,,3.3,39.8,false,market,on_time
1012,5,thursday,casual_dining,pizza_burger,5.4,49,732.0,3,false,light_rain,gridlock,2.7,,2.6,26.3,false,college_area,on_time
1013,17,saturday,cloud_kitchen,italian,11.5,25,2414.0,1,true,heavy_rain,heavy,3.3,805.0,4.3,21.1,false,highway,on_time
1014,23,monday,fast_food,dessert,8.4,59,650.0,13,true,clear,heavy,4.2,75.0,3.0,32.5,true,residential,on_time
1015,9,wednesday,cafe,south_indian,13.2,37,,2,false,light_rain,gridlock,4.8,2986.0,3.6,14.8,true,market,late
1016,4,wednesday,fast_food,pizza_burger,8.4,77,1065.0,4,true,clear,heavy,4.5,710.0,3.3,,false,college_area,late
1017,22,thursday,cloud_kitchen,indian,4.0,69,1791.0,13,false,clear,heavy,4.1,3663.0,4.7,20.7,false,commercial,late
1018,9,sunday,cloud_kitchen,dessert,12.8,21,211.0,11,false,clear,moderate,4.1,4631.0,3.7,23.3,false,residential,on_time
1019,11,monday,fast_food,pizza_burger,8.6,25,1536.0,2,false,fog,heavy,3.7,1431.0,3.5,27.3,true,college_area,late
1020,1,friday,cloud_kitchen,chinese,3.5,62,530.0,4,false,clear,moderate,3.7,4992.0,4.1,7.2,false,commercial,on_time
1021,12,tuesday,cafe,indian,9.5,63,1510.0,4,false,clear,gridlock,,647.0,5.0,17.4,false,highway,on_time
1022,7,sunday,fast_food,chinese,5.7,58,509.0,4,true,heavy_rain,moderate,4.2,2039.0,3.9,5.0,false,college_area,on_time
1023,1,monday,casual_dining,other,12.7,45,,1,false,humid,low,3.9,4134.0,3.5,,false,residential,on_time
1024,19,thursday,fast_food,chinese,7.1,71,420.0,9,false,hot,low,2.6,3939.0,4.1,29.2,false,market,on_time
1025,0,saturday,cloud_kitchen,south_indian,11.0,35,737.0,10,false,humid,low,4.3,2216.0,2.8,31.6,false,highway,late
1026,4,saturday,cloud_kitchen,indian,1.9,65,1825.0,11,false,heavy_rain,moderate,4.3,3357.0,3.7,10.6,false,college_area,on_time
1027,8,thursday,fast_food,italian,,31,2932.0,7,false,light_rain,moderate,3.4,103.0,4.9,18.8,false,college_area,late
1028,16,wednesday,casual_dining,biryani,14.8,82,1402.0,2,false,hot,gridlock,4.0,145.0,3.8,22.3,true,college_area,on_time
1029,8,thursday,cloud_kitchen,other,12.2,78,2092.0,3,false,clear,moderate,3.7,755.0,3.8,,false,residential,late
1030,10,wednesday,fine_dining,south_indian,2.8,90,1664.0,13,false,clear,moderate,3.4,4058.0,3.7,37.3,false,college_area,late
1031,14,tuesday,casual_dining,dessert,4.5,58,1545.0,8,true,clear,heavy,4.1,4462.0,3.5,23.5,false,residential,late
1032,23,friday,fine_dining,biryani,5.3,11,287.0,7,true,clear,low,3.0,1831.0,3.9,19.4,false,residential,on_time
1033,5,wednesday,casual_dining,indian,9.9,62,518.0,4,false,fog,gridlock,5.0,,4.2,7.6,true,residential,on_time
1034,22,wednesday,casual_dining,chinese,11.5,16,2661.0,4,false,heavy_rain,moderate,4.2,83.0,3.5,23.1,false,college_area,late
1035,2,saturday,cloud_kitchen,biryani,11.4,86,1289.0,9,false,clear,heavy,3.7,1312.0,2.2,,false,residential,on_time
1036,16,sunday,casual_dining,other,7.9,29,1881.0,15,true,humid,low,,3340.0,4.0,34.9,false,college_area,on_time
1037,4,friday,casual_dining,healthy,12.3,39,1631.0,5,false,heavy_rain,low,4.3,3695.0,5.0,23.7,true,residential,on_time
1038,11,monday,casual_dining,chinese,6.8,84,1198.0,14,false,light_rain,heavy,3.3,3932.0,3.5,25.0,true,residential,on_time
1039,17,monday,cloud_kitchen,chinese,2.3,76,1224.0,13,false,humid,moderate,3.4,3448.0,2.8,15.1,false,college_area,late
1040,13,sunday,cloud_kitchen,chinese,8.7,68,1710.0,11,false,clear,gridlock,2.2,3669.0,4.1,18.4,false,market,late
1041,20,wednesday,casual_dining,other,14.3,75,508.0,5,true,hot,moderate,3.0,1616.0,4.7,23.5,false,residential,late
1042,23,monday,casual_dining,healthy,,12,1222.0,15,false,light_rain,heavy,,4247.0,4.0,23.5,false,market,on_time
1043,10,friday,casual_dining,dessert,8.9,65,1396.0,7,false,hot,gridlock,3.9,2804.0,4.7,32.1,false,residential,late
1044,8,friday,cafe,italian,9.9,88,2957.0,1,false,humid,moderate,3.5,4826.0,4.2,31.6,false,residential,late
1045,1,saturday,fast_food,south_indian,14.0,26,1119.0,3,false,heavy_rain,heavy,4.0,2063.0,4.1,27.2,false,commercial,on_time
1046,11,wednesday,cloud_kitchen,south_indian,6.7,61,1969.0,2,true,clear,low,3.4,4197.0,3.4,12.0,false,college_area,late
1047,2,monday,casual_dining,chinese,,16,498.0,11,false,clear,heavy,2.8,780.0,3.9,12.4,false,college_area,on_time
1048,2,sunday,casual_dining,south_indian,14.7,14,289.0,10,false,clear,heavy,3.1,1059.0,3.7,13.1,false,residential,on_time
1049,0,wednesday,fast_food,indian,13.0,63,2627.0,6,true,hot,moderate,5.0,,3.7,24.4,false,residential,on_time
