id,user_age_group,gender,subscription_plan,monthly_price_inr,subscription_duration_days,payment_method,num_payment_failures_90d,days_since_last_login,avg_session_duration_min,sessions_per_week,session_trend_30d,features_used_pct,num_support_tickets_90d,avg_ticket_resolution_hrs,unresolved_tickets,app_crash_count_30d,rating_given,num_referrals_made,competitor_app_installed,price_increase_experienced,used_discount_code,device_type,os_version_age_months,internet_speed_category,onboarding_completed,content_category_preference,days_since_last_feature_use,notification_opt_in,churn_reason
521,teen,female,basic,107.0,211,wallet,0,66,9.3,6.2,declining,80.4,0,0.0,0,39,4.0,4,true,true,false,mid_android,1.0,broadband,true,entertainment,242.0,true,bad_experience
522,young_adult,undisclosed,standard,360.0,1200,upi,0,168,8.5,2.7,inactive,34.1,3,34.3,4,18,4.5,2,false,true,false,budget_android,4.0,broadband,false,mixed,69.0,false,lost_interest
523,teen,male,standard,396.0,824,debit_card,0,10,,1.3,inactive,39.3,5,29.3,0,0,1.8,0,false,false,false,multi_device,55.0,fast_4g,false,productivity,340.0,true,lost_interest
524,young_adult,female,premium,749.0,1378,debit_card,0,171,9.5,2.3,stable,16.8,1,44.9,0,24,0.0,3,true,false,true,flagship_android,,fast_4g,true,fitness,93.0,true,price_sensitive
525,senior,male,basic,160.0,1501,upi,0,186,22.1,2.5,inactive,33.7,11,10.2,2,36,4.9,0,false,false,false,multi_device,30.0,ultra_5g,true,entertainment,295.0,false,lost_interest
526,middle_aged,female,student,143.0,1729,upi,0,277,21.6,4.2,increasing,42.6,17,,1,32,3.0,0,false,true,true,iphone,40.0,fast_4g,false,entertainment,100.0,true,bad_experience
527,young_adult,female,premium,536.0,1467,upi,0,215,24.0,0.0,inactive,41.5,0,0.0,0,23,1.4,2,false,false,false,budget_android,1.0,moderate_3g,true,entertainment,18.0,true,found_alternative
528,young_adult,male,basic,146.0,1040,debit_card,3,361,9.9,10.2,declining,59.0,4,19.8,8,0,3.4,0,false,false,false,iphone,29.0,fast_4g,true,entertainment,97.0,true,found_alternative
529,young_adult,male,premium,527.0,493,debit_card,1,205,0.9,0.0,inactive,83.0,0,0.0,0,0,4.2,0,false,false,false,ipad,58.0,fast_4g,true,social,180.0,true,bad_experience
530,middle_aged,male,basic,110.0,1068,wallet,0,33,32.9,4.8,declining,5.6,5,97.1,2,10,1.9,0,false,true,false,desktop,23.0,fast_4g,true,social,142.0,true,found_alternative
531,young_adult,female,premium,633.0,1246,upi,1,222,8.1,5.3,inactive,16.2,3,130.4,0,41,4.0,5,false,true,false,multi_device,36.0,moderate_3g,false,entertainment,155.0,true,price_sensitive
532,young_adult,non_binary,standard,403.0,1369,wallet,0,251,2.0,3.5,inactive,19.7,6,115.7,7,5,3.9,0,true,false,false,iphone,44.0,fast_4g,true,social,15.0,true,bad_experience
533,young_adult,male,standard,417.0,60,net_banking,0,356,29.1,10.6,declining,45.7,16,9.1,1,42,1.2,0,true,false,true,mid_android,9.0,broadband,false,entertainment,302.0,true,found_alternative
534,young_adult,female,basic,123.0,857,net_banking,2,136,21.0,0.9,inactive,49.2,0,0.0,0,4,4.4,3,false,true,true,budget_android,58.0,broadband,false,social,269.0,false,lost_interest
535,teen,male,student,50.0,1489,upi,8,1,6.4,4.5,inactive,76.9,1,2.0,0,0,2.6,7,false,true,false,mid_android,22.0,ultra_5g,true,entertainment,198.0,false,price_sensitive
536,middle_aged,male,premium,991.0,1801,upi,0,18,9.4,0.7,declining,28.8,0,0.0,0,3,4.7,0,false,true,false,flagship_android,57.0,fast_4g,true,social,56.0,true,price_sensitive
537,middle_aged,female,free_trial,0.0,503,debit_card,3,279,37.4,7.5,declining,27.4,11,47.5,5,0,3.7,4,false,true,false,budget_android,45.0,slow_2g,false,mixed,91.0,false,bad_experience
538,young_adult,female,basic,106.0,996,upi,0,125,12.8,1.2,inactive,34.5,0,0.0,0,0,2.3,0,true,true,true,budget_android,,ultra_5g,true,fitness,26.0,true,found_alternative
539,adult,female,standard,329.0,1570,wallet,0,100,1.0,0.7,inactive,51.5,0,0.0,0,42,0.0,0,true,false,true,budget_android,,moderate_3g,true,social,107.0,false,lost_interest
540,adult,male,standard,330.0,188,debit_card,0,288,32.6,2.4,declining,45.9,0,0.0,0,30,2.4,3,false,false,false,mid_android,54.0,fast_4g,true,education,26.0,false,found_alternative
541,teen,male,student,92.0,116,wallet,6,83,20.6,2.0,declining,80.1,0,0.0,0,9,1.7,0,false,false,false,desktop,,fast_4g,true,entertainment,,false,bad_experience
542,adult,female,standard,434.0,668,debit_card,2,340,7.4,9.2,inactive,42.3,0,0.0,0,0,3.5,0,false,false,false,desktop,21.0,broadband,true,fitness,167.0,true,price_sensitive
543,middle_aged,male,standard,454.0,1179,wallet,5,164,8.1,2.3,inactive,21.0,0,0.0,0,19,4.5,1,true,false,true,desktop,3.0,broadband,true,education,225.0,true,price_sensitive
544,young_adult,male,free_trial,0.0,1524,upi,0,157,35.7,9.2,stable,25.5,0,0.0,0,0,4.8,0,true,false,false,budget_android,20.0,broadband,true,entertainment,337.0,true,found_alternative
545,young_adult,female,free_trial,0.0,1014,credit_card,0,201,88.6,0.5,declining,37.5,1,37.4,0,0,2.6,3,false,true,true,flagship_android,27.0,broadband,false,entertainment,189.0,false,found_alternative
546,young_adult,male,student,62.0,1147,wallet,0,115,8.4,8.2,increasing,73.8,0,0.0,0,35,3.8,9,false,true,false,mid_android,19.0,ultra_5g,false,news,44.0,false,found_alternative
547,adult,male,standard,425.0,396,wallet,1,249,32.6,0.6,inactive,55.1,0,0.0,0,30,1.2,1,false,false,false,budget_android,24.0,slow_2g,false,mixed,136.0,true,bad_experience
548,middle_aged,female,free_trial,0.0,1221,wallet,0,74,8.0,0.4,stable,43.6,6,45.3,4,50,0.0,7,false,true,false,iphone,10.0,fast_4g,true,entertainment,9.0,true,bad_experience
549,adult,undisclosed,basic,197.0,1343,upi,0,85,21.4,0.4,declining,45.3,0,0.0,0,0,1.7,0,true,true,false,mid_android,54.0,broadband,false,entertainment,190.0,true,found_alternative
550,young_adult,male,premium,719.0,1574,net_banking,8,221,22.8,5.8,stable,27.6,0,0.0,0,0,4.3,10,false,true,true,mid_android,10.0,fast_4g,true,entertainment,154.0,false,price_sensitive
551,young_adult,male,free_trial,0.0,150,wallet,0,226,15.2,18.6,declining,52.7,6,9.0,10,7,4.6,0,true,false,true,desktop,30.0,ultra_5g,false,education,132.0,false,found_alternative
552,young_adult,female,basic,182.0,1442,credit_card,0,6,5.3,5.5,declining,68.9,0,0.0,0,0,4.0,0,true,false,false,flagship_android,1.0,broadband,true,entertainment,90.0,false,found_alternative
553,middle_aged,undisclosed,standard,448.0,1532,debit_card,8,151,37.5,2.7,inactive,39.1,2,5.7,0,44,4.3,4,false,false,true,desktop,33.0,fast_4g,true,mixed,98.0,false,price_sensitive
554,young_adult,female,student,135.0,386,debit_card,11,216,41.8,9.8,stable,36.3,0,0.0,0,21,3.9,3,false,true,false,desktop,,fast_4g,false,productivity,237.0,true,price_sensitive
555,senior,female,free_trial,0.0,1658,debit_card,0,286,,2.7,declining,41.8,0,0.0,0,6,2.4,0,false,false,true,mid_android,30.0,fast_4g,true,social,314.0,false,lost_interest
556,teen,female,student,67.0,974,upi,1,108,5.0,9.5,inactive,50.3,0,0.0,0,36,,2,false,true,true,flagship_android,56.0,fast_4g,false,education,275.0,true,lost_interest
557,teen,male,basic,107.0,695,wallet,5,231,22.4,5.4,declining,52.5,7,60.1,0,0,1.7,2,false,false,true,multi_device,47.0,moderate_3g,true,mixed,94.0,true,bad_experience
558,adult,male,basic,147.0,1499,wallet,3,355,15.3,0.1,declining,25.2,0,0.0,0,47,1.7,0,true,false,false,iphone,40.0,moderate_3g,false,mixed,271.0,true,found_alternative
559,middle_aged,female,premium,985.0,444,debit_card,4,11,19.0,0.5,increasing,27.6,0,0.0,0,12,2.3,0,false,false,true,mid_android,54.0,broadband,false,entertainment,38.0,false,lost_interest
560,young_adult,non_binary,standard,281.0,961,upi,5,13,2.3,4.1,declining,15.0,0,0.0,0,0,0.0,0,false,true,false,budget_android,44.0,ultra_5g,true,productivity,163.0,true,price_sensitive
561,young_adult,male,free_trial,0.0,453,debit_card,4,272,11.1,,declining,8.9,1,78.3,0,38,4.4,0,false,false,true,budget_android,28.0,broadband,false,fitness,179.0,true,lost_interest
562,senior,male,student,61.0,1808,debit_card,5,158,32.4,2.9,stable,42.1,2,24.3,6,27,4.5,0,false,false,false,budget_android,34.0,fast_4g,true,productivity,269.0,true,bad_experience
563,adult,male,basic,172.0,218,upi,8,201,12.8,4.9,declining,72.2,0,0.0,0,23,1.3,4,true,false,false,multi_device,32.0,fast_4g,false,productivity,148.0,false,found_alternative
564,teen,female,student,79.0,436,credit_card,3,174,15.9,17.6,declining,53.5,3,19.6,0,36,4.7,2,false,false,true,mid_android,4.0,fast_4g,false,mixed,199.0,false,found_alternative
565,adult,male,student,122.0,371,upi,0,326,24.2,8.4,inactive,57.3,9,50.6,0,0,4.6,2,true,false,true,ipad,59.0,broadband,true,entertainment,216.0,false,lost_interest
566,adult,female,free_trial,0.0,223,wallet,0,160,4.5,0.6,stable,44.6,4,28.1,0,30,1.5,0,false,true,true,ipad,39.0,broadband,false,fitness,275.0,true,found_alternative
567,middle_aged,male,basic,139.0,1090,debit_card,1,86,35.1,1.2,stable,16.7,4,63.9,3,0,0.0,0,false,false,false,mid_android,37.0,ultra_5g,true,productivity,106.0,true,lost_interest
568,middle_aged,male,premium,967.0,820,wallet,0,175,7.1,7.9,declining,53.0,7,14.6,0,0,3.1,2,false,false,true,mid_android,36.0,fast_4g,true,social,256.0,true,bad_experience
569,teen,non_binary,free_trial,0.0,1056,wallet,2,232,16.3,3.0,declining,17.1,1,35.1,1,0,,5,false,false,true,mid_android,54.0,moderate_3g,true,mixed,340.0,false,found_alternative
570,young_adult,male,free_trial,0.0,610,credit_card,0,128,40.8,1.4,declining,47.0,1,60.1,0,41,2.1,1,true,false,true,multi_device,15.0,moderate_3g,false,news,245.0,false,found_alternative
571,senior,female,free_trial,0.0,1663,upi,0,244,14.6,5.0,declining,44.5,9,33.5,0,0,0.0,0,true,false,true,flagship_android,5.0,broadband,false,fitness,296.0,true,bad_experience
572,adult,male,standard,476.0,369,upi,8,191,12.4,4.9,inactive,65.0,1,25.3,0,34,2.7,0,true,false,true,flagship_android,19.0,moderate_3g,true,fitness,39.0,false,bad_experience
573,adult,female,standard,283.0,1077,wallet,0,283,37.5,0.4,declining,39.1,0,0.0,0,1,3.2,1,false,false,false,iphone,57.0,moderate_3g,false,fitness,170.0,true,lost_interest
574,teen,female,standard,360.0,1769,upi,0,225,31.9,,declining,47.1,8,128.0,4,0,3.4,0,true,false,false,mid_android,49.0,moderate_3g,true,entertainment,44.0,true,found_alternative
575,young_adult,female,student,114.0,1792,credit_card,2,51,54.8,0.3,declining,75.8,4,102.6,7,0,2.2,1,false,true,false,budget_android,33.0,moderate_3g,false,news,81.0,false,found_alternative
576,middle_aged,male,student,119.0,407,net_banking,0,143,13.6,3.2,inactive,36.2,7,12.3,0,20,0.0,0,false,false,false,mid_android,47.0,fast_4g,false,entertainment,250.0,false,found_alternative
577,adult,male,free_trial,0.0,729,debit_card,3,236,2.2,9.1,declining,35.3,1,32.3,0,0,,0,false,false,false,mid_android,56.0,slow_2g,true,entertainment,108.0,false,price_sensitive
578,middle_aged,male,free_trial,0.0,425,credit_card,0,275,,11.4,increasing,37.7,1,65.6,0,47,,2,true,false,true,budget_android,0.0,moderate_3g,false,productivity,98.0,false,found_alternative
579,middle_aged,female,student,103.0,791,net_banking,2,185,16.7,3.7,declining,21.8,0,0.0,0,40,4.3,6,false,false,true,iphone,58.0,fast_4g,false,productivity,225.0,false,lost_interest
580,senior,male,premium,675.0,713,upi,0,65,96.9,10.1,stable,72.0,0,0.0,0,33,0.0,0,false,false,false,budget_android,52.0,moderate_3g,true,entertainment,295.0,false,lost_interest
581,senior,female,premium,809.0,1249,upi,0,111,10.4,1.4,declining,41.4,3,72.8,0,0,3.9,19,false,false,true,budget_android,8.0,fast_4g,true,mixed,319.0,true,price_sensitive
582,adult,male,basic,195.0,108,debit_card,0,288,10.9,3.9,declining,57.0,3,7.3,1,16,3.8,8,false,false,false,iphone,10.0,fast_4g,true,mixed,288.0,false,found_alternative
583,young_adult,male,free_trial,0.0,1085,upi,1,192,41.2,6.9,inactive,47.8,15,93.8,0,3,1.4,0,false,true,false,budget_android,20.0,moderate_3g,true,entertainment,125.0,true,price_sensitive
584,young_adult,female,basic,106.0,73,credit_card,3,268,14.3,0.8,inactive,,14,110.3,2,0,4.9,0,false,false,true,desktop,53.0,fast_4g,true,fitness,37.0,false,price_sensitive
585,senior,male,basic,122.0,1573,upi,0,360,161.7,3.3,inactive,56.7,5,59.0,0,40,2.4,3,false,false,false,mid_android,58.0,fast_4g,false,social,87.0,false,lost_interest
586,young_adult,male,standard,488.0,1060,wallet,8,265,10.7,8.0,inactive,48.0,13,6.3,3,37,0.0,15,false,true,false,budget_android,40.0,broadband,true,mixed,302.0,true,price_sensitive
587,adult,female,student,116.0,1670,credit_card,0,323,51.8,0.2,declining,29.0,18,16.5,5,0,0.0,0,true,true,false,multi_device,48.0,broadband,false,education,196.0,true,found_alternative
588,young_adult,female,premium,653.0,675,upi,14,273,22.7,7.3,declining,63.8,1,48.2,1,36,2.7,1,false,false,true,mid_android,11.0,fast_4g,true,productivity,264.0,false,price_sensitive
589,young_adult,non_binary,basic,153.0,1148,upi,0,39,,13.4,inactive,27.7,0,0.0,0,0,0.0,5,false,true,false,multi_device,11.0,fast_4g,true,education,15.0,true,bad_experience
590,young_adult,female,free_trial,0.0,1575,debit_card,6,17,83.2,5.6,inactive,35.2,2,147.2,0,39,0.0,0,false,true,true,mid_android,40.0,broadband,false,education,57.0,true,price_sensitive
591,adult,male,basic,122.0,1743,debit_card,1,202,41.7,0.7,declining,39.7,4,84.7,8,10,4.5,8,true,false,false,iphone,19.0,broadband,true,social,360.0,true,bad_experience
592,adult,male,standard,406.0,259,upi,1,149,2.1,4.0,stable,,4,73.4,0,22,1.1,2,true,false,false,budget_android,45.0,ultra_5g,false,productivity,142.0,true,bad_experience
593,young_adult,female,premium,534.0,563,net_banking,0,118,5.6,3.3,declining,63.9,1,6.6,0,27,4.7,1,false,false,false,mid_android,58.0,fast_4g,true,entertainment,133.0,false,found_alternative
594,senior,male,standard,262.0,376,credit_card,0,4,11.9,4.6,stable,52.5,7,17.7,7,13,2.4,17,true,false,true,iphone,15.0,slow_2g,false,entertainment,50.0,true,bad_experience
595,young_adult,male,basic,133.0,486,net_banking,7,55,10.6,,declining,49.8,0,0.0,0,0,4.1,0,false,false,true,iphone,1.0,fast_4g,true,mixed,264.0,false,lost_interest
596,young_adult,male,free_trial,0.0,473,debit_card,5,2,10.9,9.7,increasing,31.2,0,0.0,0,10,4.5,3,true,false,false,mid_android,0.0,fast_4g,false,education,343.0,true,price_sensitive
597,teen,non_binary,standard,347.0,1302,net_banking,1,28,8.5,6.8,stable,24.9,3,6.7,4,23,0.0,3,false,false,true,mid_android,31.0,fast_4g,true,education,216.0,false,bad_experience
598,adult,male,standard,364.0,1714,debit_card,0,203,1.2,0.3,inactive,,3,4.2,6,28,0.0,0,false,true,true,mid_android,22.0,fast_4g,true,productivity,236.0,false,lost_interest
599,middle_aged,male,free_trial,0.0,1156,wallet,0,355,14.9,9.0,stable,58.9,0,,0,45,4.5,5,true,false,false,mid_android,1.0,broadband,true,productivity,285.0,true,found_alternative
600,young_adult,male,standard,430.0,1658,net_banking,0,362,9.1,1.0,declining,46.6,0,0.0,0,25,3.8,4,false,false,true,mid_android,41.0,moderate_3g,false,entertainment,218.0,false,price_sensitive
601,young_adult,female,standard,220.0,1733,upi,9,75,43.6,2.4,declining,29.4,0,0.0,0,0,,0,true,false,true,budget_android,4.0,broadband,true,education,38.0,true,price_sensitive
602,adult,undisclosed,free_trial,0.0,1449,upi,2,289,6.0,4.7,declining,56.6,3,79.3,0,0,2.1,9,false,false,true,mid_android,33.0,broadband,true,news,53.0,false,found_alternative
603,adult,female,basic,114.0,1405,upi,9,31,28.2,6.3,inactive,18.6,0,0.0,0,0,3.2,4,false,false,true,mid_android,36.0,broadband,true,mixed,280.0,true,price_sensitive
604,teen,male,free_trial,0.0,361,upi,0,258,1.7,5.0,declining,,0,0.0,0,0,4.3,15,false,true,false,budget_android,2.0,fast_4g,false,fitness,357.0,true,price_sensitive
605,middle_aged,female,standard,396.0,1361,credit_card,0,150,13.9,1.4,declining,28.7,0,0.0,0,35,0.0,3,false,true,true,iphone,33.0,slow_2g,false,mixed,51.0,false,price_sensitive
606,middle_aged,female,premium,819.0,1316,credit_card,0,265,23.9,11.7,increasing,55.7,0,0.0,0,2,1.3,0,false,false,false,multi_device,45.0,fast_4g,true,news,249.0,true,lost_interest
607,adult,female,student,126.0,1791,upi,5,180,,2.4,declining,25.1,1,101.5,0,23,3.0,0,false,false,false,ipad,30.0,fast_4g,true,entertainment,19.0,false,found_alternative
608,teen,undisclosed,free_trial,0.0,894,upi,0,193,1.3,1.1,inactive,19.8,11,1.0,1,43,2.0,0,true,false,true,mid_android,30.0,ultra_5g,false,mixed,22.0,false,lost_interest
609,teen,undisclosed,basic,174.0,446,wallet,3,226,2.5,3.7,stable,69.2,6,2.0,1,0,0.0,2,false,false,true,mid_android,50.0,slow_2g,true,news,189.0,true,price_sensitive
610,middle_aged,female,standard,216.0,1016,upi,0,336,20.4,1.8,inactive,36.6,2,46.1,2,0,0.0,2,false,false,false,budget_android,26.0,ultra_5g,true,news,99.0,true,lost_interest
611,adult,undisclosed,premium,869.0,261,upi,0,5,15.7,0.7,inactive,45.8,0,0.0,0,0,4.4,15,true,true,false,multi_device,47.0,fast_4g,true,education,207.0,true,price_sensitive
612,young_adult,male,standard,274.0,933,upi,3,165,37.6,3.2,stable,0.0,1,18.2,0,0,1.2,1,false,false,false,mid_android,29.0,fast_4g,true,fitness,,true,price_sensitive
613,middle_aged,male,standard,210.0,773,upi,2,64,14.4,1.2,declining,18.7,0,0.0,0,9,3.8,4,false,true,false,mid_android,35.0,ultra_5g,false,entertainment,172.0,false,found_alternative
614,middle_aged,undisclosed,standard,260.0,255,upi,1,159,18.9,14.7,declining,51.3,2,86.6,2,29,,0,true,false,false,desktop,13.0,slow_2g,true,entertainment,181.0,true,lost_interest
615,young_adult,male,premium,766.0,870,debit_card,0,266,0.8,0.4,inactive,45.0,10,10.1,0,0,4.4,6,false,true,false,desktop,53.0,fast_4g,true,mixed,,true,lost_interest
616,young_adult,female,free_trial,0.0,455,upi,1,170,1.0,19.5,inactive,40.7,0,0.0,0,0,0.0,18,false,false,false,iphone,52.0,moderate_3g,true,mixed,10.0,true,lost_interest
617,young_adult,male,basic,181.0,532,upi,2,78,20.1,5.8,stable,4.7,2,22.0,0,35,1.6,0,false,false,true,mid_android,40.0,broadband,true,entertainment,318.0,true,bad_experience
618,adult,male,basic,151.0,316,wallet,3,193,6.2,0.9,inactive,48.6,8,42.4,4,0,0.0,0,true,false,true,budget_android,13.0,slow_2g,true,mixed,187.0,true,lost_interest
619,senior,non_binary,premium,895.0,564,net_banking,5,153,13.9,4.5,stable,14.0,0,,0,11,2.3,0,false,true,false,desktop,8.0,broadband,false,education,101.0,true,price_sensitive
620,middle_aged,female,free_trial,0.0,1493,upi,1,187,43.4,0.8,declining,39.8,18,67.4,8,24,4.0,1,false,true,false,budget_android,52.0,ultra_5g,false,news,269.0,true,bad_experience
621,senior,male,basic,115.0,620,debit_card,0,64,30.4,,inactive,20.9,0,0.0,0,20,4.7,1,false,false,false,multi_device,22.0,moderate_3g,false,education,69.0,true,lost_interest
622,adult,female,basic,178.0,316,upi,1,129,11.8,1.2,stable,54.8,0,0.0,0,26,0.0,18,false,true,false,flagship_android,9.0,fast_4g,true,fitness,8.0,true,price_sensitive
623,adult,female,standard,308.0,188,credit_card,1,330,6.3,0.0,inactive,49.2,3,113.0,1,2,2.0,0,true,true,false,mid_android,49.0,broadband,true,mixed,273.0,false,found_alternative
624,adult,male,standard,362.0,1146,upi,1,180,3.8,3.6,increasing,55.6,2,8.1,0,0,0.0,3,false,false,false,iphone,35.0,broadband,false,entertainment,9.0,true,found_alternative
625,young_adult,male,standard,326.0,1356,credit_card,0,77,44.6,0.4,declining,53.4,2,1.0,0,28,0.0,7,false,false,false,mid_android,57.0,fast_4g,true,social,77.0,true,found_alternative
626,teen,male,standard,472.0,81,wallet,3,299,65.0,8.3,increasing,19.2,0,0.0,0,0,0.0,0,true,true,false,flagship_android,35.0,broadband,true,entertainment,330.0,true,price_sensitive
627,senior,female,standard,309.0,1699,upi,2,28,8.5,3.6,inactive,0.0,2,67.7,0,32,0.0,0,false,false,false,mid_android,49.0,slow_2g,true,productivity,362.0,false,bad_experience
628,adult,female,basic,105.0,1784,upi,1,62,5.9,2.2,declining,39.2,17,103.4,0,8,1.4,0,false,true,false,ipad,37.0,broadband,false,mixed,309.0,false,found_alternative
629,adult,male,premium,667.0,137,wallet,0,206,61.4,0.2,declining,12.4,0,0.0,0,33,3.5,6,false,false,true,flagship_android,48.0,broadband,false,mixed,95.0,true,bad_experience
630,adult,male,free_trial,0.0,1267,debit_card,12,240,29.8,14.2,declining,3.8,15,,0,6,2.5,0,false,false,false,desktop,37.0,fast_4g,false,news,55.0,false,lost_interest
631,young_adult,female,free_trial,0.0,1586,credit_card,3,166,17.1,,declining,21.0,2,23.3,3,29,4.4,3,true,false,false,desktop,34.0,fast_4g,false,news,67.0,true,found_alternative
632,adult,female,premium,649.0,1699,upi,0,47,73.5,3.8,stable,29.1,1,10.3,3,21,2.0,1,false,false,true,budget_android,,fast_4g,true,education,294.0,true,price_sensitive
633,young_adult,non_binary,student,82.0,1700,net_banking,0,94,9.7,6.5,inactive,45.0,0,0.0,0,22,4.8,0,true,false,false,mid_android,11.0,ultra_5g,true,entertainment,322.0,true,price_sensitive
